"region","drivmedel","2003M01","2003M02","2003M03","2003M04","2003M05","2003M06","2003M07","2003M08","2003M09","2003M10","2003M11","2003M12"
"05 Östergötlands län","el",0,0,0,0,0,0,0,0,0,0,0,0
"05 Östergötlands län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"05 Östergötlands län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"05 Östergötlands län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"05 Östergötlands län","gas/gas flexifuel",0,4,15,12,1,2,6,2,1,0,13,10
"05 Östergötlands län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"06 Jönköpings län","bensin",878,801,1171,1001,1125,1048,720,832,991,1122,810,802
"06 Jönköpings län","diesel",83,70,85,81,89,93,70,61,48,75,66,97
"06 Jönköpings län","el",0,0,0,0,0,0,0,0,0,0,0,0
"06 Jönköpings län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"06 Jönköpings län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"06 Jönköpings län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"06 Jönköpings län","gas/gas flexifuel",1,1,2,0,0,8,2,0,5,1,3,3
"06 Jönköpings län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"07 Kronobergs län","bensin",375,367,488,550,593,489,442,419,513,545,442,464
"07 Kronobergs län","diesel",30,43,50,36,44,38,37,22,54,34,46,39
"07 Kronobergs län","el",0,0,0,0,0,0,0,0,0,0,0,0
"07 Kronobergs län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"07 Kronobergs län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"07 Kronobergs län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"07 Kronobergs län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"07 Kronobergs län","övriga bränslen",0,0,0,1,0,0,0,0,0,0,0,0
"08 Kalmar län","bensin",552,465,618,646,662,633,536,514,628,733,497,508
"08 Kalmar län","diesel",43,49,65,48,58,50,41,55,36,54,43,59
"08 Kalmar län","el",0,0,0,0,0,0,0,0,0,0,0,0
"08 Kalmar län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"08 Kalmar län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"08 Kalmar län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"08 Kalmar län","gas/gas flexifuel",0,0,0,0,0,0,0,1,0,0,0,0
"08 Kalmar län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"09 Gotlands län","bensin",76,64,98,98,132,142,107,76,94,118,115,99
"09 Gotlands län","diesel",3,2,10,7,1,8,7,2,8,8,6,5
"09 Gotlands län","el",0,0,0,0,0,0,0,0,0,0,0,0
"09 Gotlands län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"09 Gotlands län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"09 Gotlands län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"09 Gotlands län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"09 Gotlands län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"10 Blekinge län","bensin",283,282,365,363,357,347,360,280,355,435,343,306
"10 Blekinge län","diesel",17,11,15,10,14,15,11,11,15,10,15,14
"10 Blekinge län","el",0,0,0,0,0,0,0,0,0,0,0,0
"10 Blekinge län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"10 Blekinge län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"10 Blekinge län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"10 Blekinge län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"10 Blekinge län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"12 Skåne län","bensin",3087,2925,3909,3571,3738,3677,3110,2818,3460,3934,3209,3117
"12 Skåne län","diesel",224,229,250,213,183,166,167,169,187,233,191,285
"12 Skåne län","el",0,0,0,0,0,0,0,0,0,0,0,0
"12 Skåne län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"12 Skåne län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"12 Skåne län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"12 Skåne län","gas/gas flexifuel",6,4,4,4,5,5,3,0,2,2,37,10
"12 Skåne län","övriga bränslen",0,0,0,0,1,0,0,0,0,0,0,0
"13 Hallands län","bensin",642,597,817,749,795,824,744,689,782,825,643,656
"13 Hallands län","diesel",51,53,70,33,50,33,33,54,51,60,59,59
"13 Hallands län","el",0,0,0,0,0,0,0,0,0,0,0,0
"13 Hallands län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"13 Hallands län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"13 Hallands län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"13 Hallands län","gas/gas flexifuel",0,3,1,1,1,0,1,0,1,0,1,3
"13 Hallands län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"14 Västra Götalands län","bensin",4002,4051,5652,5166,5440,5171,3926,3792,4767,5606,4505,4751
"14 Västra Götalands län","diesel",374,341,527,357,390,383,263,304,336,376,375,450
"14 Västra Götalands län","el",0,0,0,0,1,0,0,0,0,0,0,0
"14 Västra Götalands län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"14 Västra Götalands län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"14 Västra Götalands län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"14 Västra Götalands län","gas/gas flexifuel",15,13,16,13,22,32,10,24,9,24,47,65
"14 Västra Götalands län","övriga bränslen",0,0,1,2,0,1,3,8,11,0,5,0
"15 f.d. Älvsborgs län","bensin",0,0,0,0,0,0,0,0,0,0,0,0
"15 f.d. Älvsborgs län","diesel",0,0,0,0,0,0,0,0,0,0,0,0
"15 f.d. Älvsborgs län","el",0,0,0,0,0,0,0,0,0,0,0,0
"15 f.d. Älvsborgs län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"15 f.d. Älvsborgs län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"15 f.d. Älvsborgs län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"15 f.d. Älvsborgs län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"15 f.d. Älvsborgs län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"16 f.d. Skaraborgs län","bensin",0,0,0,0,0,0,0,0,0,0,0,0
"16 f.d. Skaraborgs län","diesel",0,0,0,0,0,0,0,0,0,0,0,0
"16 f.d. Skaraborgs län","el",0,0,0,0,0,0,0,0,0,0,0,0
"16 f.d. Skaraborgs län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"16 f.d. Skaraborgs län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"16 f.d. Skaraborgs län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"16 f.d. Skaraborgs län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"16 f.d. Skaraborgs län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"17 Värmlands län","bensin",566,547,652,656,784,768,617,576,699,774,609,526
"17 Värmlands län","diesel",74,65,87,70,73,64,69,68,77,86,68,79
"17 Värmlands län","el",0,0,0,0,0,0,0,0,0,0,0,0
"17 Värmlands län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"17 Värmlands län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"17 Värmlands län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"17 Värmlands län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"17 Värmlands län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"18 Örebro län","bensin",524,589,658,740,841,758,672,615,728,850,607,641
"18 Örebro län","diesel",49,56,64,68,58,50,39,38,50,59,55,53
"18 Örebro län","el",0,0,0,0,0,0,0,0,0,0,0,0
"18 Örebro län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"18 Örebro län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"18 Örebro län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"18 Örebro län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"18 Örebro län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"19 Västmanlands län","bensin",492,521,660,702,800,682,528,508,570,688,567,486
"19 Västmanlands län","diesel",44,44,51,37,38,33,36,39,45,52,44,39
"19 Västmanlands län","el",0,0,0,0,0,0,0,0,0,0,0,0
"19 Västmanlands län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"19 Västmanlands län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"19 Västmanlands län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"19 Västmanlands län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"19 Västmanlands län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"20 Dalarnas län","bensin",508,489,678,692,746,738,563,565,649,814,545,514
"20 Dalarnas län","diesel",61,66,75,72,74,75,59,52,67,84,83,67
"20 Dalarnas län","el",0,0,0,0,0,0,0,0,0,0,0,0
"20 Dalarnas län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"20 Dalarnas län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"20 Dalarnas län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"20 Dalarnas län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,1
"20 Dalarnas län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"21 Gävleborgs län","bensin",436,431,641,602,618,630,527,524,588,667,506,473
"21 Gävleborgs län","diesel",38,57,53,34,44,55,40,45,52,48,50,49
"21 Gävleborgs län","el",0,0,0,0,0,0,0,0,0,0,0,0
"21 Gävleborgs län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"21 Gävleborgs län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"21 Gävleborgs län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"21 Gävleborgs län","gas/gas flexifuel",0,0,0,0,0,0,0,0,1,0,0,0
"21 Gävleborgs län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"22 Västernorrlands län","bensin",378,442,562,521,562,498,408,424,456,548,442,425
"22 Västernorrlands län","diesel",46,53,64,60,51,55,44,35,43,61,59,54
"22 Västernorrlands län","el",0,0,0,0,0,0,0,0,0,0,0,0
"22 Västernorrlands län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"22 Västernorrlands län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"22 Västernorrlands län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"22 Västernorrlands län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"22 Västernorrlands län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"23 Jämtlands län","bensin",191,167,177,199,227,195,175,163,161,199,145,175
"23 Jämtlands län","diesel",41,50,33,39,25,33,36,34,47,54,48,35
"23 Jämtlands län","el",0,0,0,0,0,0,0,0,0,0,0,0
"23 Jämtlands län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"23 Jämtlands län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"23 Jämtlands län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"23 Jämtlands län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"23 Jämtlands län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"24 Västerbottens län","bensin",413,308,409,401,460,456,328,334,386,425,356,343
"24 Västerbottens län","diesel",51,54,56,45,57,48,35,34,52,67,52,53
"24 Västerbottens län","el",0,0,0,0,0,0,0,0,0,0,0,0
"24 Västerbottens län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"24 Västerbottens län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"24 Västerbottens län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"24 Västerbottens län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"24 Västerbottens län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"25 Norrbottens län","bensin",406,344,430,404,506,466,346,389,390,499,339,376
"25 Norrbottens län","diesel",62,88,82,87,78,77,56,78,80,97,97,89
"25 Norrbottens län","el",0,0,0,0,0,0,0,0,0,0,0,0
"25 Norrbottens län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"25 Norrbottens län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"25 Norrbottens län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"25 Norrbottens län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"25 Norrbottens län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0114 Upplands Väsby","bensin",91,96,118,119,141,139,88,89,109,129,78,90
"0114 Upplands Väsby","diesel",2,6,7,6,2,4,4,3,11,7,8,4
"0114 Upplands Väsby","el",0,0,0,0,0,0,0,0,0,0,0,0
"0114 Upplands Väsby","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0114 Upplands Väsby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0114 Upplands Väsby","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0114 Upplands Väsby","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0114 Upplands Väsby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0115 Vallentuna","bensin",47,39,71,62,60,59,57,52,46,66,50,54
"0115 Vallentuna","diesel",4,1,1,1,2,1,1,5,6,4,3,8
"0115 Vallentuna","el",0,0,0,0,0,0,0,0,0,0,0,0
"0115 Vallentuna","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0115 Vallentuna","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0115 Vallentuna","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0115 Vallentuna","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0115 Vallentuna","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0117 Österåker","bensin",76,99,114,124,97,100,73,69,78,111,83,69
"0117 Österåker","diesel",4,8,7,3,2,1,6,3,4,2,3,4
"0117 Österåker","el",0,0,0,0,0,0,0,0,0,0,0,0
"0117 Österåker","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0117 Österåker","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0117 Österåker","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0117 Österåker","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0117 Österåker","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0120 Värmdö","bensin",72,65,72,68,79,58,65,65,64,79,56,38
"0120 Värmdö","diesel",1,5,9,2,5,0,1,3,5,5,6,1
"0120 Värmdö","el",0,0,0,0,0,0,0,0,0,0,0,0
"0120 Värmdö","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0120 Värmdö","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0120 Värmdö","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0120 Värmdö","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0120 Värmdö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0123 Järfälla","bensin",85,99,131,131,143,187,99,99,218,153,96,98
"0123 Järfälla","diesel",1,14,34,5,6,4,6,10,7,18,17,11
"0123 Järfälla","el",0,0,0,0,0,0,0,0,0,0,0,0
"0123 Järfälla","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0123 Järfälla","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0123 Järfälla","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0123 Järfälla","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0123 Järfälla","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0125 Ekerö","bensin",33,33,41,37,53,46,38,52,53,45,46,32
"0125 Ekerö","diesel",3,1,3,3,2,2,2,3,2,6,5,5
"0125 Ekerö","el",0,0,0,0,0,0,0,0,0,0,0,0
"0125 Ekerö","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0125 Ekerö","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0125 Ekerö","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0125 Ekerö","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0125 Ekerö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0126 Huddinge","bensin",137,129,163,181,215,196,175,166,155,168,149,124
"0126 Huddinge","diesel",10,11,6,6,9,16,6,8,14,13,14,13
"0126 Huddinge","el",0,0,0,0,0,0,0,0,0,0,0,0
"0126 Huddinge","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0126 Huddinge","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0126 Huddinge","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0126 Huddinge","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,1
"0126 Huddinge","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0127 Botkyrka","bensin",109,107,109,130,121,152,118,102,151,126,92,92
"0127 Botkyrka","diesel",13,10,8,9,3,6,4,8,7,11,11,5
"0127 Botkyrka","el",0,0,0,0,0,0,0,0,0,0,0,0
"0127 Botkyrka","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0127 Botkyrka","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0127 Botkyrka","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0127 Botkyrka","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0127 Botkyrka","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0128 Salem","bensin",19,16,23,34,26,44,22,15,16,27,19,14
"0128 Salem","diesel",2,0,2,0,2,1,3,2,1,1,3,0
"0128 Salem","el",0,0,0,0,0,0,0,0,0,0,0,0
"0128 Salem","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0128 Salem","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0128 Salem","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0128 Salem","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0128 Salem","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0136 Haninge","bensin",140,138,157,199,181,167,177,152,178,192,150,142
"0136 Haninge","diesel",10,11,12,9,13,5,4,6,9,10,10,17
"0136 Haninge","el",0,0,0,0,0,0,0,0,0,0,0,0
"0136 Haninge","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0136 Haninge","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0136 Haninge","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0136 Haninge","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0136 Haninge","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0138 Tyresö","bensin",69,67,61,76,97,77,68,60,71,75,64,52
"0138 Tyresö","diesel",0,1,0,2,3,0,2,5,2,0,4,6
"0138 Tyresö","el",0,0,0,0,0,0,0,0,0,0,0,0
"0138 Tyresö","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0138 Tyresö","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0138 Tyresö","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0138 Tyresö","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0138 Tyresö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0139 Upplands-Bro","bensin",29,29,50,48,46,47,31,32,42,55,30,34
"0139 Upplands-Bro","diesel",1,3,2,2,1,8,3,2,2,3,4,3
"0139 Upplands-Bro","el",0,0,0,0,0,0,0,0,0,0,0,0
"0139 Upplands-Bro","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0139 Upplands-Bro","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0139 Upplands-Bro","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0139 Upplands-Bro","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0139 Upplands-Bro","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0140 Nykvarn","bensin",11,12,17,18,8,14,15,12,14,14,15,11
"0140 Nykvarn","diesel",0,2,2,0,2,1,0,0,2,0,0,1
"0140 Nykvarn","el",0,0,0,0,0,0,0,0,0,0,0,0
"0140 Nykvarn","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0140 Nykvarn","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0140 Nykvarn","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0140 Nykvarn","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0140 Nykvarn","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0160 Täby","bensin",113,92,151,158,173,140,124,126,143,119,143,97
"0160 Täby","diesel",7,8,1,4,2,5,4,4,6,9,8,8
"0160 Täby","el",0,0,0,0,0,0,0,0,0,0,0,0
"0160 Täby","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0160 Täby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0160 Täby","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0160 Täby","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0160 Täby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0162 Danderyd","bensin",118,94,93,123,118,119,96,109,129,118,102,102
"0162 Danderyd","diesel",3,1,8,4,3,4,4,11,6,2,6,13
"0162 Danderyd","el",0,0,0,0,0,0,0,0,0,0,0,0
"0162 Danderyd","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0162 Danderyd","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0162 Danderyd","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0162 Danderyd","gas/gas flexifuel",0,1,0,0,0,0,0,0,0,0,0,0
"0162 Danderyd","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0163 Sollentuna","bensin",115,108,112,135,140,126,111,103,119,126,104,110
"0163 Sollentuna","diesel",9,8,5,9,9,4,6,7,17,10,13,16
"0163 Sollentuna","el",0,0,0,0,0,0,0,0,0,0,0,0
"0163 Sollentuna","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0163 Sollentuna","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0163 Sollentuna","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0163 Sollentuna","gas/gas flexifuel",0,0,0,1,0,0,0,0,0,0,0,0
"0163 Sollentuna","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0180 Stockholm","bensin",2277,2335,2948,2780,3012,3371,2043,1894,2768,2602,2206,2106
"0180 Stockholm","diesel",212,281,247,199,232,220,109,140,195,250,209,298
"0180 Stockholm","el",0,0,0,0,0,0,0,0,0,0,0,0
"0180 Stockholm","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0180 Stockholm","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0180 Stockholm","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0180 Stockholm","gas/gas flexifuel",46,104,47,15,12,3,5,11,32,35,54,69
"0180 Stockholm","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0181 Södertälje","bensin",253,279,217,311,347,327,183,243,261,309,283,249
"0181 Södertälje","diesel",36,32,26,24,50,49,18,37,55,54,36,44
"0181 Södertälje","el",0,0,0,0,0,0,0,0,0,0,0,0
"0181 Södertälje","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
