"region","drivmedel","2002M01","2002M02","2002M03","2002M04","2002M05","2002M06","2002M07","2002M08","2002M09","2002M10","2002M11","2002M12"
"04 Södermanlands län","bensin",540,541,723,761,758,655,562,526,694,731,671,601
"04 Södermanlands län","diesel",24,28,37,34,32,54,28,38,34,50,55,55
"04 Södermanlands län","el",0,0,0,0,0,0,0,0,0,0,0,0
"04 Södermanlands län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"04 Södermanlands län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"04 Södermanlands län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"04 Södermanlands län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,1,0
"04 Södermanlands län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"05 Östergötlands län","bensin",702,828,967,1024,1128,1034,728,808,926,1022,988,866
"05 Östergötlands län","diesel",38,48,67,62,48,31,39,39,42,59,53,52
"05 Östergötlands län","el",0,0,0,0,0,0,0,0,0,0,0,0
"05 Östergötlands län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"05 Östergötlands län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"05 Östergötlands län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"05 Östergötlands län","gas/gas flexifuel",1,0,2,1,14,5,2,3,4,0,1,4
"05 Östergötlands län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"06 Jönköpings län","bensin",847,766,1087,1112,1158,998,719,765,961,1076,976,782
"06 Jönköpings län","diesel",60,53,64,42,54,54,46,52,60,86,63,89
"06 Jönköpings län","el",0,0,0,0,0,0,0,0,0,0,0,0
"06 Jönköpings län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"06 Jönköpings län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"06 Jönköpings län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"06 Jönköpings län","gas/gas flexifuel",0,1,2,3,4,1,1,0,1,1,1,0
"06 Jönköpings län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"07 Kronobergs län","bensin",339,372,467,512,466,475,404,416,449,496,444,371
"07 Kronobergs län","diesel",35,30,47,35,30,32,30,22,36,29,31,53
"07 Kronobergs län","el",0,0,0,0,0,0,0,0,0,0,0,0
"07 Kronobergs län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"07 Kronobergs län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"07 Kronobergs län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"07 Kronobergs län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"07 Kronobergs län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"08 Kalmar län","bensin",434,428,613,647,643,603,449,454,648,647,575,468
"08 Kalmar län","diesel",34,37,52,50,46,54,44,43,44,44,31,50
"08 Kalmar län","el",0,0,0,0,0,0,0,0,0,0,0,0
"08 Kalmar län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"08 Kalmar län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"08 Kalmar län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"08 Kalmar län","gas/gas flexifuel",0,0,0,0,1,0,0,1,0,0,0,0
"08 Kalmar län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"09 Gotlands län","bensin",56,79,97,123,107,113,107,63,95,104,82,65
"09 Gotlands län","diesel",2,5,3,14,6,7,3,5,6,3,3,3
"09 Gotlands län","el",0,0,0,0,0,0,0,0,0,0,0,0
"09 Gotlands län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"09 Gotlands län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"09 Gotlands län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"09 Gotlands län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"09 Gotlands län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"10 Blekinge län","bensin",241,248,310,334,356,331,279,361,313,412,324,299
"10 Blekinge län","diesel",18,5,11,14,11,3,10,18,10,17,11,15
"10 Blekinge län","el",0,0,0,0,0,0,0,0,0,0,0,0
"10 Blekinge län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"10 Blekinge län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"10 Blekinge län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"10 Blekinge län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"10 Blekinge län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"12 Skåne län","bensin",2366,2953,3361,3506,3601,3304,2811,2970,3483,3531,3133,3060
"12 Skåne län","diesel",146,172,225,189,204,190,168,170,176,197,222,189
"12 Skåne län","el",0,0,0,0,0,0,0,0,0,0,0,0
"12 Skåne län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"12 Skåne län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"12 Skåne län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"12 Skåne län","gas/gas flexifuel",0,7,5,13,11,6,7,8,11,18,11,6
"12 Skåne län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"13 Hallands län","bensin",499,602,728,759,793,672,598,620,682,780,643,648
"13 Hallands län","diesel",25,34,47,43,53,60,42,22,55,50,57,59
"13 Hallands län","el",0,0,0,0,0,0,0,0,0,0,0,0
"13 Hallands län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"13 Hallands län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"13 Hallands län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"13 Hallands län","gas/gas flexifuel",0,0,0,1,1,2,1,2,1,2,0,0
"13 Hallands län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"14 Västra Götalands län","bensin",3377,3912,5009,4790,5089,4819,3504,3946,4542,4942,4737,4142
"14 Västra Götalands län","diesel",265,348,351,408,447,400,295,294,323,400,402,397
"14 Västra Götalands län","el",0,0,0,0,0,0,0,0,0,0,0,0
"14 Västra Götalands län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"14 Västra Götalands län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"14 Västra Götalands län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"14 Västra Götalands län","gas/gas flexifuel",1,4,10,32,58,25,8,31,13,9,25,19
"14 Västra Götalands län","övriga bränslen",0,0,0,0,2,0,0,0,0,0,0,0
"15 f.d. Älvsborgs län","bensin",0,0,0,0,0,0,0,0,0,0,0,0
"15 f.d. Älvsborgs län","diesel",0,0,0,0,0,0,0,0,0,0,0,0
"15 f.d. Älvsborgs län","el",0,0,0,0,0,0,0,0,0,0,0,0
"15 f.d. Älvsborgs län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"15 f.d. Älvsborgs län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"15 f.d. Älvsborgs län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"15 f.d. Älvsborgs län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"15 f.d. Älvsborgs län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"16 f.d. Skaraborgs län","bensin",0,0,0,0,0,0,0,0,0,0,0,0
"16 f.d. Skaraborgs län","diesel",0,0,0,0,0,0,0,0,0,0,0,0
"16 f.d. Skaraborgs län","el",0,0,0,0,0,0,0,0,0,0,0,0
"16 f.d. Skaraborgs län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"16 f.d. Skaraborgs län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"16 f.d. Skaraborgs län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"16 f.d. Skaraborgs län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"16 f.d. Skaraborgs län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"17 Värmlands län","bensin",486,461,591,660,690,583,555,624,646,763,709,598
"17 Värmlands län","diesel",44,39,47,74,67,44,45,52,58,72,67,92
"17 Värmlands län","el",0,0,0,0,0,0,0,0,0,0,0,0
"17 Värmlands län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"17 Värmlands län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"17 Värmlands län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"17 Värmlands län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"17 Värmlands län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"18 Örebro län","bensin",496,600,856,710,745,734,552,613,664,681,667,525
"18 Örebro län","diesel",65,103,148,51,44,40,41,35,54,47,55,45
"18 Örebro län","el",0,0,0,0,0,0,0,0,0,0,0,0
"18 Örebro län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"18 Örebro län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"18 Örebro län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"18 Örebro län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"18 Örebro län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"19 Västmanlands län","bensin",423,508,559,615,645,613,486,523,609,649,583,583
"19 Västmanlands län","diesel",26,27,34,32,39,45,33,25,30,47,56,52
"19 Västmanlands län","el",0,0,0,0,0,0,0,0,0,0,0,0
"19 Västmanlands län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"19 Västmanlands län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"19 Västmanlands län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"19 Västmanlands län","gas/gas flexifuel",0,0,0,0,1,0,0,0,0,0,1,0
"19 Västmanlands län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"20 Dalarnas län","bensin",476,450,538,635,692,628,551,519,646,663,616,460
"20 Dalarnas län","diesel",37,51,50,62,67,55,49,57,54,72,64,58
"20 Dalarnas län","el",0,1,0,0,0,0,0,0,0,0,0,0
"20 Dalarnas län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"20 Dalarnas län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"20 Dalarnas län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"20 Dalarnas län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"20 Dalarnas län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"21 Gävleborgs län","bensin",413,423,523,544,594,597,435,488,592,611,545,449
"21 Gävleborgs län","diesel",29,40,40,25,51,28,41,34,48,63,45,46
"21 Gävleborgs län","el",0,0,0,0,0,0,0,0,0,0,0,0
"21 Gävleborgs län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"21 Gävleborgs län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"21 Gävleborgs län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"21 Gävleborgs län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"21 Gävleborgs län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"22 Västernorrlands län","bensin",329,413,485,527,551,498,419,457,507,620,450,405
"22 Västernorrlands län","diesel",31,39,39,41,47,37,42,40,40,44,45,57
"22 Västernorrlands län","el",0,0,0,0,0,0,0,0,0,0,0,0
"22 Västernorrlands län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"22 Västernorrlands län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"22 Västernorrlands län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"22 Västernorrlands län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"22 Västernorrlands län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"23 Jämtlands län","bensin",186,170,183,181,251,226,156,165,215,216,191,192
"23 Jämtlands län","diesel",38,34,34,38,38,27,29,29,21,32,36,39
"23 Jämtlands län","el",0,0,0,0,0,0,0,0,0,0,0,0
"23 Jämtlands län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"23 Jämtlands län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"23 Jämtlands län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"23 Jämtlands län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"23 Jämtlands län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"24 Västerbottens län","bensin",322,385,420,499,421,385,314,336,441,457,388,352
"24 Västerbottens län","diesel",42,29,55,43,61,44,35,46,57,61,58,66
"24 Västerbottens län","el",0,0,0,0,0,0,0,0,0,0,0,0
"24 Västerbottens län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"24 Västerbottens län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"24 Västerbottens län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"24 Västerbottens län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"24 Västerbottens län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"25 Norrbottens län","bensin",305,350,398,351,414,418,337,343,456,452,365,312
"25 Norrbottens län","diesel",51,66,76,90,87,69,66,66,74,74,109,83
"25 Norrbottens län","el",0,0,0,0,0,0,0,0,0,0,0,0
"25 Norrbottens län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"25 Norrbottens län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"25 Norrbottens län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"25 Norrbottens län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"25 Norrbottens län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0114 Upplands Väsby","bensin",58,83,85,98,106,98,63,72,83,99,96,100
"0114 Upplands Väsby","diesel",5,3,2,6,8,1,3,5,5,11,6,6
"0114 Upplands Väsby","el",0,0,0,0,0,0,0,0,0,0,0,0
"0114 Upplands Väsby","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0114 Upplands Väsby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0114 Upplands Väsby","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0114 Upplands Väsby","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0114 Upplands Väsby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0115 Vallentuna","bensin",40,48,68,61,100,79,44,52,60,77,80,60
"0115 Vallentuna","diesel",1,4,3,3,3,4,3,0,4,1,2,3
"0115 Vallentuna","el",0,0,0,0,0,0,0,0,0,0,0,0
"0115 Vallentuna","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0115 Vallentuna","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0115 Vallentuna","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0115 Vallentuna","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0115 Vallentuna","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0117 Österåker","bensin",60,71,88,101,112,74,71,69,97,92,108,66
"0117 Österåker","diesel",0,1,3,5,1,1,7,1,3,2,3,1
"0117 Österåker","el",0,0,0,0,0,0,0,0,0,0,0,0
"0117 Österåker","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0117 Österåker","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0117 Österåker","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0117 Österåker","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0117 Österåker","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0120 Värmdö","bensin",46,52,75,84,90,116,67,49,72,51,68,55
"0120 Värmdö","diesel",0,4,5,8,2,3,1,1,5,10,5,3
"0120 Värmdö","el",0,0,0,0,0,0,0,0,0,0,0,0
"0120 Värmdö","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0120 Värmdö","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0120 Värmdö","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0120 Värmdö","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0120 Värmdö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0123 Järfälla","bensin",80,87,152,148,207,157,100,84,125,123,106,108
"0123 Järfälla","diesel",4,1,4,5,7,0,5,6,6,7,10,8
"0123 Järfälla","el",0,0,0,0,0,0,0,0,0,0,0,0
"0123 Järfälla","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0123 Järfälla","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0123 Järfälla","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0123 Järfälla","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0123 Järfälla","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0125 Ekerö","bensin",31,38,47,40,47,46,37,28,38,55,51,27
"0125 Ekerö","diesel",0,1,2,1,0,2,3,0,1,3,3,1
"0125 Ekerö","el",0,0,0,0,0,0,0,0,0,0,0,0
"0125 Ekerö","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0125 Ekerö","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0125 Ekerö","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0125 Ekerö","gas/gas flexifuel",0,0,0,0,0,0,0,1,0,0,0,0
"0125 Ekerö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0126 Huddinge","bensin",138,136,166,196,219,178,141,149,174,146,142,132
"0126 Huddinge","diesel",6,9,7,10,10,6,5,11,14,15,8,6
"0126 Huddinge","el",0,0,0,0,0,0,0,0,0,0,0,0
"0126 Huddinge","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0126 Huddinge","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0126 Huddinge","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0126 Huddinge","gas/gas flexifuel",0,0,0,0,0,2,0,0,1,0,0,0
"0126 Huddinge","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0127 Botkyrka","bensin",98,113,132,158,157,120,111,103,141,135,130,107
"0127 Botkyrka","diesel",5,4,5,13,6,5,1,12,6,11,11,10
"0127 Botkyrka","el",0,0,0,0,0,0,0,0,0,0,0,0
"0127 Botkyrka","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0127 Botkyrka","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0127 Botkyrka","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0127 Botkyrka","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0127 Botkyrka","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0128 Salem","bensin",23,18,27,37,30,28,23,23,17,33,21,25
"0128 Salem","diesel",1,0,0,1,2,1,2,0,2,3,2,3
"0128 Salem","el",0,0,0,0,0,0,0,0,0,0,0,0
"0128 Salem","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0128 Salem","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0128 Salem","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0128 Salem","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0128 Salem","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0136 Haninge","bensin",141,147,236,238,190,187,200,163,171,182,182,143
"0136 Haninge","diesel",7,5,4,9,6,14,7,11,5,6,8,7
"0136 Haninge","el",0,0,0,0,0,0,0,0,0,0,0,0
"0136 Haninge","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0136 Haninge","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0136 Haninge","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0136 Haninge","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0136 Haninge","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0138 Tyresö","bensin",65,61,67,81,87,58,75,73,85,73,75,61
"0138 Tyresö","diesel",1,2,1,3,2,1,0,3,4,2,4,0
"0138 Tyresö","el",0,0,0,0,0,0,0,0,0,0,0,0
"0138 Tyresö","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0138 Tyresö","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0138 Tyresö","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0138 Tyresö","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0138 Tyresö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0139 Upplands-Bro","bensin",21,31,39,45,44,29,34,36,38,36,28,39
"0139 Upplands-Bro","diesel",0,0,2,7,2,2,4,1,1,2,2,4
"0139 Upplands-Bro","el",0,0,0,0,0,0,0,0,0,0,0,0
"0139 Upplands-Bro","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0139 Upplands-Bro","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0139 Upplands-Bro","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0139 Upplands-Bro","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0139 Upplands-Bro","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0140 Nykvarn","bensin",13,11,24,16,18,17,18,12,11,11,16,17
"0140 Nykvarn","diesel",0,0,2,0,0,0,0,0,1,1,1,1
"0140 Nykvarn","el",0,0,0,0,0,0,0,0,0,0,0,0
"0140 Nykvarn","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0140 Nykvarn","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0140 Nykvarn","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0140 Nykvarn","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0140 Nykvarn","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0160 Täby","bensin",110,107,156,176,212,207,126,112,147,161,144,136
"0160 Täby","diesel",5,5,7,7,5,2,2,10,7,6,8,3
"0160 Täby","el",0,0,0,0,0,0,0,0,0,0,0,0
"0160 Täby","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0160 Täby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0160 Täby","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0160 Täby","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0160 Täby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0162 Danderyd","bensin",111,96,127,148,155,125,105,106,112,147,104,92
"0162 Danderyd","diesel",3,5,2,4,2,1,1,2,5,6,4,3
"0162 Danderyd","el",0,0,0,0,0,0,0,0,0,0,0,0
"0162 Danderyd","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0162 Danderyd","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0162 Danderyd","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0162 Danderyd","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0162 Danderyd","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0163 Sollentuna","bensin",130,133,150,156,182,145,108,113,126,122,111,119
"0163 Sollentuna","diesel",4,2,8,9,10,9,16,10,8,15,13,6
"0163 Sollentuna","el",0,0,0,0,0,0,0,0,0,0,0,0
"0163 Sollentuna","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0163 Sollentuna","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0163 Sollentuna","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0163 Sollentuna","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0163 Sollentuna","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0180 Stockholm","bensin",2217,2307,2913,3116,3328,3163,2047,2473,2482,2692,2613,2667
"0180 Stockholm","diesel",139,170,176,178,160,121,91,104,130,229,227,257
"0180 Stockholm","el",0,0,0,0,0,0,0,0,0,0,0,0
"0180 Stockholm","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0180 Stockholm","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0180 Stockholm","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0180 Stockholm","gas/gas flexifuel",0,2,31,35,35,62,26,69,25,33,114,90
"0180 Stockholm","övriga bränslen",0,1,0,0,0,0,0,0,0,0,0,0
"0181 Södertälje","bensin",246,254,305,363,364,264,192,352,255,283,259,269
"0181 Södertälje","diesel",39,27,26,44,36,37,21,30,35,34,43,24
"0181 Södertälje","el",0,0,0,0,0,0,0,0,0,0,0,0
"0181 Södertälje","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
