"region","drivmedel","2007M01","2007M02","2007M03","2007M04","2007M05","2007M06","2007M07","2007M08","2007M09","2007M10","2007M11","2007M12"
"07 Kronobergs län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"07 Kronobergs län","etanol/etanol flexifuel",29,33,41,38,70,60,56,52,53,93,84,63
"07 Kronobergs län","gas/gas flexifuel",0,0,2,1,3,0,0,3,2,0,0,0
"07 Kronobergs län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"08 Kalmar län","bensin",311,279,455,514,458,421,328,328,366,355,305,205
"08 Kalmar län","diesel",152,165,199,181,219,169,180,169,183,277,253,339
"08 Kalmar län","el",0,0,0,0,0,0,0,0,0,0,0,0
"08 Kalmar län","elhybrid",11,2,2,23,47,2,2,4,3,5,0,7
"08 Kalmar län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"08 Kalmar län","etanol/etanol flexifuel",42,32,40,44,50,47,44,52,60,110,61,104
"08 Kalmar län","gas/gas flexifuel",1,0,0,1,0,0,4,1,0,0,0,1
"08 Kalmar län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"09 Gotlands län","bensin",43,53,56,57,79,96,63,66,45,51,35,27
"09 Gotlands län","diesel",14,18,25,30,35,36,20,23,26,35,43,63
"09 Gotlands län","el",0,0,0,0,0,0,0,0,0,0,0,0
"09 Gotlands län","elhybrid",0,1,0,0,0,1,0,1,0,0,0,1
"09 Gotlands län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"09 Gotlands län","etanol/etanol flexifuel",6,8,3,10,5,17,9,5,14,8,3,13
"09 Gotlands län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,1,0,0
"09 Gotlands län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"10 Blekinge län","bensin",192,215,349,338,318,231,217,228,202,257,214,163
"10 Blekinge län","diesel",68,66,85,91,85,83,91,83,91,128,126,199
"10 Blekinge län","el",0,0,0,0,0,0,0,0,0,0,0,0
"10 Blekinge län","elhybrid",0,0,2,2,1,1,0,1,5,3,2,2
"10 Blekinge län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"10 Blekinge län","etanol/etanol flexifuel",25,20,51,31,75,48,38,55,40,57,50,77
"10 Blekinge län","gas/gas flexifuel",0,0,0,0,0,1,0,1,0,1,1,0
"10 Blekinge län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"12 Skåne län","bensin",2387,2276,3338,3114,3166,2728,2416,2402,2323,2742,2055,1615
"12 Skåne län","diesel",851,780,991,955,1110,996,906,1125,1095,1369,1583,2076
"12 Skåne län","el",0,0,0,0,0,0,0,0,0,0,0,0
"12 Skåne län","elhybrid",28,33,38,24,58,36,29,34,23,22,28,29
"12 Skåne län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"12 Skåne län","etanol/etanol flexifuel",197,189,207,263,351,288,330,262,260,414,450,488
"12 Skåne län","gas/gas flexifuel",20,14,25,20,30,31,26,17,15,10,14,8
"12 Skåne län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"13 Hallands län","bensin",475,460,651,635,737,642,502,527,533,535,420,314
"13 Hallands län","diesel",199,190,274,239,304,302,275,224,274,396,405,485
"13 Hallands län","el",0,0,0,0,0,0,0,0,0,0,0,0
"13 Hallands län","elhybrid",8,1,8,4,10,2,6,1,2,2,5,1
"13 Hallands län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"13 Hallands län","etanol/etanol flexifuel",56,42,53,62,96,70,93,51,78,124,141,114
"13 Hallands län","gas/gas flexifuel",5,7,5,2,4,1,5,3,3,0,3,0
"13 Hallands län","övriga bränslen",0,0,0,0,0,0,0,1,0,0,0,0
"14 Västra Götalands län","bensin",2572,2703,4046,3980,4156,3482,2375,2890,2650,3065,2842,2049
"14 Västra Götalands län","diesel",1219,1086,1625,1602,1864,1633,1283,1494,1730,2009,2312,2928
"14 Västra Götalands län","el",0,0,0,0,0,0,0,0,0,0,0,0
"14 Västra Götalands län","elhybrid",41,42,46,60,43,57,34,50,40,35,37,47
"14 Västra Götalands län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"14 Västra Götalands län","etanol/etanol flexifuel",360,435,560,586,897,802,496,486,542,916,1009,1009
"14 Västra Götalands län","gas/gas flexifuel",69,55,52,39,44,97,36,45,58,35,23,21
"14 Västra Götalands län","övriga bränslen",0,0,0,0,1,0,0,0,0,1,0,0
"15 f.d. Älvsborgs län","bensin",0,0,0,0,0,0,0,0,0,0,0,0
"15 f.d. Älvsborgs län","diesel",0,0,0,0,0,0,0,0,0,0,0,0
"15 f.d. Älvsborgs län","el",0,0,0,0,0,0,0,0,0,0,0,0
"15 f.d. Älvsborgs län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"15 f.d. Älvsborgs län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"15 f.d. Älvsborgs län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"15 f.d. Älvsborgs län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"15 f.d. Älvsborgs län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"16 f.d. Skaraborgs län","bensin",0,0,0,0,0,0,0,0,0,0,0,0
"16 f.d. Skaraborgs län","diesel",0,0,0,0,0,0,0,0,0,0,0,0
"16 f.d. Skaraborgs län","el",0,0,0,0,0,0,0,0,0,0,0,0
"16 f.d. Skaraborgs län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"16 f.d. Skaraborgs län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"16 f.d. Skaraborgs län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"16 f.d. Skaraborgs län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"16 f.d. Skaraborgs län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"17 Värmlands län","bensin",317,313,462,468,476,458,349,411,388,371,329,245
"17 Värmlands län","diesel",230,203,278,307,291,277,254,318,304,360,366,568
"17 Värmlands län","el",0,0,0,0,0,0,0,0,0,0,0,0
"17 Värmlands län","elhybrid",3,4,2,2,3,1,1,1,2,3,2,4
"17 Värmlands län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"17 Värmlands län","etanol/etanol flexifuel",31,34,37,57,63,45,34,38,47,71,77,61
"17 Värmlands län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"17 Värmlands län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"18 Örebro län","bensin",356,340,547,504,505,482,346,396,394,401,336,228
"18 Örebro län","diesel",160,204,207,186,207,245,192,230,198,272,317,381
"18 Örebro län","el",0,0,0,0,0,0,0,0,0,0,0,0
"18 Örebro län","elhybrid",13,5,4,7,2,4,4,15,7,5,6,7
"18 Örebro län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"18 Örebro län","etanol/etanol flexifuel",46,41,52,55,53,46,52,44,78,66,84,83
"18 Örebro län","gas/gas flexifuel",1,3,5,6,4,7,4,1,0,1,4,12
"18 Örebro län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"19 Västmanlands län","bensin",284,293,458,382,405,380,303,386,329,365,314,222
"19 Västmanlands län","diesel",132,138,177,203,213,200,145,165,169,222,261,369
"19 Västmanlands län","el",0,0,0,0,0,0,0,0,0,0,0,0
"19 Västmanlands län","elhybrid",0,0,3,0,0,3,2,1,5,2,1,2
"19 Västmanlands län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"19 Västmanlands län","etanol/etanol flexifuel",54,47,61,51,73,58,57,44,68,111,88,108
"19 Västmanlands län","gas/gas flexifuel",1,3,0,1,1,3,0,0,1,0,1,0
"19 Västmanlands län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"20 Dalarnas län","bensin",322,345,469,470,492,484,366,393,310,388,309,274
"20 Dalarnas län","diesel",212,198,272,241,301,288,240,398,310,353,360,504
"20 Dalarnas län","el",0,0,0,0,0,0,0,0,0,0,0,0
"20 Dalarnas län","elhybrid",8,8,2,1,0,1,1,3,1,1,1,5
"20 Dalarnas län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"20 Dalarnas län","etanol/etanol flexifuel",38,21,30,40,49,55,34,34,54,65,81,57
"20 Dalarnas län","gas/gas flexifuel",0,1,0,0,0,0,0,0,0,0,0,0
"20 Dalarnas län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"21 Gävleborgs län","bensin",268,306,385,394,415,429,296,347,329,343,297,192
"21 Gävleborgs län","diesel",171,185,210,201,241,279,190,244,254,299,306,503
"21 Gävleborgs län","el",0,0,0,0,0,0,0,0,0,0,0,0
"21 Gävleborgs län","elhybrid",5,11,3,5,8,6,6,9,5,1,6,9
"21 Gävleborgs län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"21 Gävleborgs län","etanol/etanol flexifuel",38,49,26,44,54,50,38,35,49,59,65,44
"21 Gävleborgs län","gas/gas flexifuel",0,0,0,0,0,0,0,0,2,0,0,0
"21 Gävleborgs län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"22 Västernorrlands län","bensin",253,204,321,324,369,282,257,255,247,307,214,158
"22 Västernorrlands län","diesel",196,185,195,200,187,227,195,210,203,254,323,455
"22 Västernorrlands län","el",0,0,0,0,0,0,0,0,0,0,0,0
"22 Västernorrlands län","elhybrid",2,3,1,0,2,3,0,2,2,2,2,2
"22 Västernorrlands län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"22 Västernorrlands län","etanol/etanol flexifuel",45,42,54,57,55,38,40,27,48,134,67,87
"22 Västernorrlands län","gas/gas flexifuel",0,0,0,0,0,1,0,0,1,0,0,1
"22 Västernorrlands län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"23 Jämtlands län","bensin",213,157,108,85,125,139,95,101,93,95,100,71
"23 Jämtlands län","diesel",130,97,130,80,137,103,86,123,97,104,135,255
"23 Jämtlands län","el",0,0,0,0,0,0,0,0,0,0,0,0
"23 Jämtlands län","elhybrid",1,1,1,1,2,2,0,0,1,2,1,1
"23 Jämtlands län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"23 Jämtlands län","etanol/etanol flexifuel",11,7,11,6,17,21,8,8,18,30,37,34
"23 Jämtlands län","gas/gas flexifuel",13,14,3,3,0,2,5,4,0,0,7,2
"23 Jämtlands län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"24 Västerbottens län","bensin",199,214,310,245,264,282,204,228,212,209,202,158
"24 Västerbottens län","diesel",166,182,228,225,226,211,175,199,211,304,331,532
"24 Västerbottens län","el",0,0,0,0,0,0,0,0,0,0,0,0
"24 Västerbottens län","elhybrid",6,6,1,4,3,6,4,7,2,2,1,4
"24 Västerbottens län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"24 Västerbottens län","etanol/etanol flexifuel",42,33,46,38,65,50,39,42,37,61,82,52
"24 Västerbottens län","gas/gas flexifuel",0,0,1,0,1,0,0,0,0,0,0,0
"24 Västerbottens län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"25 Norrbottens län","bensin",220,191,274,236,324,298,192,215,198,239,186,139
"25 Norrbottens län","diesel",223,204,238,184,236,267,192,275,182,255,291,535
"25 Norrbottens län","el",0,0,0,0,0,0,0,0,0,0,0,0
"25 Norrbottens län","elhybrid",1,2,2,1,0,0,5,1,0,1,1,1
"25 Norrbottens län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"25 Norrbottens län","etanol/etanol flexifuel",34,15,24,28,35,31,30,26,30,35,42,34
"25 Norrbottens län","gas/gas flexifuel",0,0,1,0,0,0,0,0,0,0,5,0
"25 Norrbottens län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0114 Upplands Väsby","bensin",46,44,59,86,59,62,51,61,49,54,46,43
"0114 Upplands Väsby","diesel",26,21,32,23,29,22,18,37,21,46,32,157
"0114 Upplands Väsby","el",0,0,0,0,0,0,0,0,0,0,0,0
"0114 Upplands Väsby","elhybrid",0,0,3,1,4,0,2,2,2,0,3,2
"0114 Upplands Väsby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0114 Upplands Väsby","etanol/etanol flexifuel",7,1,4,6,10,6,0,7,9,15,14,13
"0114 Upplands Väsby","gas/gas flexifuel",0,0,0,0,1,0,0,0,0,0,0,0
"0114 Upplands Väsby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0115 Vallentuna","bensin",31,34,41,46,43,38,30,35,40,45,33,27
"0115 Vallentuna","diesel",16,12,18,19,26,13,10,16,16,15,16,41
"0115 Vallentuna","el",0,0,0,0,0,0,0,0,0,0,0,0
"0115 Vallentuna","elhybrid",0,1,1,1,2,1,0,1,0,1,2,0
"0115 Vallentuna","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0115 Vallentuna","etanol/etanol flexifuel",10,12,11,6,16,15,8,11,11,19,27,17
"0115 Vallentuna","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0115 Vallentuna","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0117 Österåker","bensin",58,62,92,78,78,71,55,61,64,52,37,34
"0117 Österåker","diesel",19,10,18,14,21,21,25,31,21,31,31,37
"0117 Österåker","el",0,0,0,0,0,0,0,0,0,0,0,0
"0117 Österåker","elhybrid",2,3,5,4,2,4,4,5,1,3,2,1
"0117 Österåker","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0117 Österåker","etanol/etanol flexifuel",3,4,8,4,13,12,10,9,17,16,18,10
"0117 Österåker","gas/gas flexifuel",0,0,1,0,0,0,0,0,0,0,1,0
"0117 Österåker","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0120 Värmdö","bensin",37,47,69,60,72,53,34,49,56,46,40,35
"0120 Värmdö","diesel",21,13,18,21,29,23,13,24,21,23,35,36
"0120 Värmdö","el",0,0,0,0,0,0,0,0,0,0,0,0
"0120 Värmdö","elhybrid",0,3,2,0,1,2,1,3,2,3,1,2
"0120 Värmdö","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0120 Värmdö","etanol/etanol flexifuel",1,2,5,2,2,5,6,5,4,10,3,8
"0120 Värmdö","gas/gas flexifuel",0,0,1,0,0,0,1,0,0,1,1,0
"0120 Värmdö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0123 Järfälla","bensin",80,73,100,79,107,107,85,75,76,97,63,54
"0123 Järfälla","diesel",28,21,35,31,30,38,32,35,55,56,51,64
"0123 Järfälla","el",0,0,0,0,0,0,0,0,0,0,0,0
"0123 Järfälla","elhybrid",4,1,0,3,1,0,4,0,2,2,2,0
"0123 Järfälla","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0123 Järfälla","etanol/etanol flexifuel",5,8,15,6,11,19,11,11,24,24,18,69
"0123 Järfälla","gas/gas flexifuel",0,0,0,1,0,0,0,0,0,0,0,1
"0123 Järfälla","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0125 Ekerö","bensin",31,22,48,35,33,29,24,25,38,19,26,13
"0125 Ekerö","diesel",10,6,18,8,8,10,13,3,4,9,12,23
"0125 Ekerö","el",0,0,0,0,0,0,0,0,0,0,0,0
"0125 Ekerö","elhybrid",1,0,1,0,0,1,0,1,0,0,2,0
"0125 Ekerö","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0125 Ekerö","etanol/etanol flexifuel",0,4,4,1,1,3,3,2,3,6,8,2
"0125 Ekerö","gas/gas flexifuel",0,0,0,1,0,0,0,0,0,0,0,0
"0125 Ekerö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0126 Huddinge","bensin",104,65,100,143,135,119,137,90,131,139,110,71
"0126 Huddinge","diesel",33,36,33,46,49,59,44,46,53,59,75,98
"0126 Huddinge","el",0,0,0,0,0,0,0,0,0,0,0,0
"0126 Huddinge","elhybrid",1,1,3,3,0,3,5,1,4,0,1,2
"0126 Huddinge","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0126 Huddinge","etanol/etanol flexifuel",8,11,12,8,16,13,13,13,16,25,25,29
"0126 Huddinge","gas/gas flexifuel",0,0,1,1,1,0,1,1,1,0,0,1
"0126 Huddinge","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0127 Botkyrka","bensin",71,64,76,91,90,76,92,82,64,98,65,42
"0127 Botkyrka","diesel",22,18,28,33,30,36,23,26,22,37,39,33
"0127 Botkyrka","el",0,0,0,0,0,0,0,0,0,0,0,0
"0127 Botkyrka","elhybrid",0,0,1,0,0,0,1,5,0,2,3,2
"0127 Botkyrka","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0127 Botkyrka","etanol/etanol flexifuel",5,3,9,9,9,11,8,12,11,18,23,12
"0127 Botkyrka","gas/gas flexifuel",0,0,0,1,0,0,1,0,0,0,0,1
"0127 Botkyrka","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0128 Salem","bensin",12,18,14,28,24,21,20,20,14,21,10,6
"0128 Salem","diesel",3,9,6,2,3,10,6,6,3,6,12,7
"0128 Salem","el",0,0,0,0,0,0,0,0,0,0,0,0
"0128 Salem","elhybrid",0,0,1,1,3,1,0,0,0,0,0,2
"0128 Salem","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0128 Salem","etanol/etanol flexifuel",2,0,3,3,2,3,2,3,3,7,5,4
"0128 Salem","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0128 Salem","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0136 Haninge","bensin",92,89,116,143,149,112,102,108,105,98,77,60
"0136 Haninge","diesel",29,24,46,35,48,35,35,51,36,51,63,64
"0136 Haninge","el",0,0,0,0,0,0,0,0,0,0,0,0
"0136 Haninge","elhybrid",1,1,1,2,1,1,4,2,1,0,1,2
"0136 Haninge","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0136 Haninge","etanol/etanol flexifuel",9,9,6,4,3,8,7,9,15,20,14,11
"0136 Haninge","gas/gas flexifuel",0,1,0,0,0,0,1,0,0,0,2,0
"0136 Haninge","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0138 Tyresö","bensin",36,38,57,55,73,54,49,56,45,56,45,23
"0138 Tyresö","diesel",12,8,19,15,18,17,13,11,17,23,19,35
"0138 Tyresö","el",0,0,0,0,0,0,0,0,0,0,0,0
"0138 Tyresö","elhybrid",0,0,0,0,1,1,0,3,2,1,2,0
"0138 Tyresö","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0138 Tyresö","etanol/etanol flexifuel",4,0,3,4,9,9,6,3,7,10,7,10
"0138 Tyresö","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0138 Tyresö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0139 Upplands-Bro","bensin",22,12,28,28,24,27,22,25,31,20,19,14
"0139 Upplands-Bro","diesel",8,9,17,4,11,6,11,9,9,13,18,18
"0139 Upplands-Bro","el",0,0,0,0,0,0,0,0,0,0,0,0
"0139 Upplands-Bro","elhybrid",0,0,2,2,0,0,1,0,0,0,1,1
"0139 Upplands-Bro","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0139 Upplands-Bro","etanol/etanol flexifuel",1,2,0,3,4,3,8,5,0,2,4,4
"0139 Upplands-Bro","gas/gas flexifuel",0,0,0,0,0,0,1,0,0,0,0,0
"0139 Upplands-Bro","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0140 Nykvarn","bensin",8,6,15,8,7,12,17,16,12,14,5,8
"0140 Nykvarn","diesel",4,2,3,8,4,6,6,5,4,6,4,8
"0140 Nykvarn","el",0,0,0,0,0,0,0,0,0,0,0,0
"0140 Nykvarn","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0140 Nykvarn","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0140 Nykvarn","etanol/etanol flexifuel",0,0,0,2,1,0,1,0,3,4,2,2
"0140 Nykvarn","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0140 Nykvarn","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0160 Täby","bensin",68,66,88,117,135,104,90,97,91,95,79,60
"0160 Täby","diesel",42,24,40,34,60,45,32,46,31,46,53,48
"0160 Täby","el",0,0,0,0,0,0,0,0,0,0,0,0
"0160 Täby","elhybrid",7,5,3,6,7,2,7,2,3,5,1,3
"0160 Täby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0160 Täby","etanol/etanol flexifuel",6,2,7,11,12,12,16,11,19,20,23,23
"0160 Täby","gas/gas flexifuel",0,0,0,0,0,0,0,1,0,0,6,0
"0160 Täby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0162 Danderyd","bensin",44,80,98,120,92,78,60,74,44,56,46,61
"0162 Danderyd","diesel",20,32,30,23,34,31,23,39,21,44,52,56
"0162 Danderyd","el",0,0,0,0,0,0,0,0,0,0,0,0
"0162 Danderyd","elhybrid",2,3,2,0,2,6,2,3,2,3,4,3
"0162 Danderyd","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0162 Danderyd","etanol/etanol flexifuel",6,6,8,1,10,8,6,11,8,14,15,15
"0162 Danderyd","gas/gas flexifuel",2,0,0,0,1,0,0,1,0,0,0,0
"0162 Danderyd","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0163 Sollentuna","bensin",63,66,104,86,89,84,61,67,53,67,59,57
"0163 Sollentuna","diesel",28,20,28,23,49,35,24,34,24,34,47,34
"0163 Sollentuna","el",0,0,0,0,0,0,0,0,0,0,0,0
"0163 Sollentuna","elhybrid",1,1,7,1,4,0,1,2,1,2,1,2
"0163 Sollentuna","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0163 Sollentuna","etanol/etanol flexifuel",4,10,9,8,10,14,15,8,17,17,16,14
"0163 Sollentuna","gas/gas flexifuel",1,1,0,0,0,0,1,0,0,0,0,0
"0163 Sollentuna","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0180 Stockholm","bensin",1221,1388,1745,1957,2183,1977,1383,1482,1699,1447,1224,1157
"0180 Stockholm","diesel",900,832,1012,1066,1261,1076,659,1000,1047,1528,1588,1959
"0180 Stockholm","el",0,0,0,0,0,0,0,1,0,0,0,1
"0180 Stockholm","elhybrid",51,36,68,68,85,84,79,90,66,80,73,76
"0180 Stockholm","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0180 Stockholm","etanol/etanol flexifuel",382,453,432,423,626,567,426,418,442,716,748,831
"0180 Stockholm","gas/gas flexifuel",48,44,49,52,42,67,26,16,4,14,36,14
"0180 Stockholm","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0181 Södertälje","bensin",159,122,217,215,216,173,121,159,134,160,130,104
"0181 Södertälje","diesel",94,95,113,111,153,139,71,163,120,143,196,215
"0181 Södertälje","el",0,0,0,0,0,0,0,0,0,0,0,0
