"region","drivmedel","2004M01","2004M02","2004M03","2004M04","2004M05","2004M06","2004M07","2004M08","2004M09","2004M10","2004M11","2004M12"
"08 Kalmar län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"08 Kalmar län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"08 Kalmar län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"08 Kalmar län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"08 Kalmar län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"09 Gotlands län","bensin",76,64,119,118,120,138,90,67,107,101,123,89
"09 Gotlands län","diesel",7,2,6,6,7,6,4,4,9,5,7,12
"09 Gotlands län","el",0,0,0,0,0,0,0,0,0,0,0,0
"09 Gotlands län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"09 Gotlands län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"09 Gotlands län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"09 Gotlands län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"09 Gotlands län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"10 Blekinge län","bensin",262,288,415,402,351,388,271,358,328,377,339,400
"10 Blekinge län","diesel",10,20,18,15,21,13,11,11,10,16,16,9
"10 Blekinge län","el",0,0,0,0,0,0,0,0,0,0,0,0
"10 Blekinge län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"10 Blekinge län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"10 Blekinge län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"10 Blekinge län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"10 Blekinge län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"12 Skåne län","bensin",2461,2883,4122,3891,3632,4193,3072,2998,3377,3286,3389,3274
"12 Skåne län","diesel",190,176,250,218,191,220,161,168,259,235,208,248
"12 Skåne län","el",0,0,0,0,0,0,0,0,0,0,0,0
"12 Skåne län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"12 Skåne län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"12 Skåne län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"12 Skåne län","gas/gas flexifuel",2,4,13,4,2,5,0,4,0,8,5,8
"12 Skåne län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"13 Hallands län","bensin",528,602,870,884,743,917,673,675,727,815,815,744
"13 Hallands län","diesel",46,51,57,55,61,48,49,65,62,68,64,63
"13 Hallands län","el",0,0,0,0,0,0,0,0,0,0,0,0
"13 Hallands län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"13 Hallands län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"13 Hallands län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"13 Hallands län","gas/gas flexifuel",2,0,1,1,1,2,0,0,0,1,5,0
"13 Hallands län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"14 Västra Götalands län","bensin",3528,3419,5584,5682,5341,6545,3480,4057,4880,4784,5172,4804
"14 Västra Götalands län","diesel",372,342,406,423,369,465,276,343,444,447,450,456
"14 Västra Götalands län","el",0,0,0,0,0,0,0,0,0,0,0,0
"14 Västra Götalands län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"14 Västra Götalands län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"14 Västra Götalands län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"14 Västra Götalands län","gas/gas flexifuel",17,15,21,26,15,12,0,25,11,34,20,19
"14 Västra Götalands län","övriga bränslen",0,0,1,1,1,1,4,0,1,1,1,0
"15 f.d. Älvsborgs län","bensin",0,0,0,0,0,0,0,0,0,0,0,0
"15 f.d. Älvsborgs län","diesel",0,0,0,0,0,0,0,0,0,0,0,0
"15 f.d. Älvsborgs län","el",0,0,0,0,0,0,0,0,0,0,0,0
"15 f.d. Älvsborgs län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"15 f.d. Älvsborgs län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"15 f.d. Älvsborgs län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"15 f.d. Älvsborgs län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"15 f.d. Älvsborgs län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"16 f.d. Skaraborgs län","bensin",0,0,0,0,0,0,0,0,0,0,0,0
"16 f.d. Skaraborgs län","diesel",0,0,0,0,0,0,0,0,0,0,0,0
"16 f.d. Skaraborgs län","el",0,0,0,0,0,0,0,0,0,0,0,0
"16 f.d. Skaraborgs län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"16 f.d. Skaraborgs län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"16 f.d. Skaraborgs län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"16 f.d. Skaraborgs län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"16 f.d. Skaraborgs län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"17 Värmlands län","bensin",468,517,712,822,743,857,593,606,656,761,688,749
"17 Värmlands län","diesel",59,68,78,78,84,82,79,52,78,82,74,84
"17 Värmlands län","el",0,0,0,0,0,0,0,0,0,0,0,0
"17 Värmlands län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"17 Värmlands län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"17 Värmlands län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"17 Värmlands län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,1,0
"17 Värmlands län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"18 Örebro län","bensin",495,564,810,841,772,852,541,605,702,722,657,715
"18 Örebro län","diesel",37,27,64,63,67,94,58,67,48,56,59,65
"18 Örebro län","el",0,0,0,0,0,0,0,0,0,0,0,0
"18 Örebro län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"18 Örebro län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"18 Örebro län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"18 Örebro län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"18 Örebro län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"19 Västmanlands län","bensin",382,376,627,724,644,681,514,442,545,593,608,644
"19 Västmanlands län","diesel",32,31,37,44,35,53,38,29,33,39,44,40
"19 Västmanlands län","el",0,0,0,0,0,0,0,0,0,0,0,0
"19 Västmanlands län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"19 Västmanlands län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"19 Västmanlands län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"19 Västmanlands län","gas/gas flexifuel",0,0,0,1,0,0,0,0,0,0,1,0
"19 Västmanlands län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"20 Dalarnas län","bensin",533,537,727,779,755,918,594,576,620,637,636,674
"20 Dalarnas län","diesel",72,80,79,78,66,63,59,65,56,47,66,98
"20 Dalarnas län","el",0,0,0,0,0,0,0,0,0,0,0,0
"20 Dalarnas län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"20 Dalarnas län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"20 Dalarnas län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"20 Dalarnas län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"20 Dalarnas län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"21 Gävleborgs län","bensin",371,475,604,720,579,646,431,498,561,562,629,596
"21 Gävleborgs län","diesel",37,53,45,60,45,43,33,50,53,58,56,71
"21 Gävleborgs län","el",0,0,0,0,0,0,0,0,0,0,0,0
"21 Gävleborgs län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"21 Gävleborgs län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"21 Gävleborgs län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"21 Gävleborgs län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"21 Gävleborgs län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"22 Västernorrlands län","bensin",313,418,488,580,505,625,412,387,501,490,488,534
"22 Västernorrlands län","diesel",33,60,71,60,44,72,45,44,46,64,78,66
"22 Västernorrlands län","el",0,0,0,0,0,0,0,0,0,0,0,0
"22 Västernorrlands län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"22 Västernorrlands län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"22 Västernorrlands län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"22 Västernorrlands län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"22 Västernorrlands län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"23 Jämtlands län","bensin",104,167,221,173,207,202,184,143,194,210,175,196
"23 Jämtlands län","diesel",35,49,54,49,40,39,29,31,39,36,39,44
"23 Jämtlands län","el",0,0,0,0,0,0,0,0,0,0,0,0
"23 Jämtlands län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"23 Jämtlands län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"23 Jämtlands län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"23 Jämtlands län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"23 Jämtlands län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"24 Västerbottens län","bensin",305,335,431,451,424,514,331,382,406,364,390,437
"24 Västerbottens län","diesel",40,49,56,67,52,51,36,53,64,72,66,85
"24 Västerbottens län","el",0,0,0,0,0,0,0,0,0,0,0,0
"24 Västerbottens län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"24 Västerbottens län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"24 Västerbottens län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"24 Västerbottens län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"24 Västerbottens län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"25 Norrbottens län","bensin",325,322,486,412,411,483,305,331,427,398,420,497
"25 Norrbottens län","diesel",67,76,79,64,75,87,71,64,80,104,94,97
"25 Norrbottens län","el",0,0,0,0,0,0,0,0,0,0,0,0
"25 Norrbottens län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"25 Norrbottens län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"25 Norrbottens län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"25 Norrbottens län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"25 Norrbottens län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0114 Upplands Väsby","bensin",84,85,124,107,133,171,81,108,133,158,130,112
"0114 Upplands Väsby","diesel",6,5,12,6,6,6,7,8,13,10,11,7
"0114 Upplands Väsby","el",0,0,0,0,0,0,0,0,0,0,0,0
"0114 Upplands Väsby","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0114 Upplands Väsby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0114 Upplands Väsby","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0114 Upplands Väsby","gas/gas flexifuel",0,1,0,0,0,0,0,0,0,0,0,0
"0114 Upplands Väsby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0115 Vallentuna","bensin",37,59,71,62,62,70,44,49,50,71,69,85
"0115 Vallentuna","diesel",4,5,6,2,5,3,3,4,3,0,7,1
"0115 Vallentuna","el",0,0,0,0,0,0,0,0,0,0,0,0
"0115 Vallentuna","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0115 Vallentuna","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0115 Vallentuna","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0115 Vallentuna","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0115 Vallentuna","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0117 Österåker","bensin",49,81,88,125,131,110,84,68,107,96,91,90
"0117 Österåker","diesel",2,4,6,6,4,6,8,1,3,7,2,4
"0117 Österåker","el",0,0,0,0,0,0,0,0,0,0,0,0
"0117 Österåker","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0117 Österåker","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0117 Österåker","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0117 Österåker","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0117 Österåker","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0120 Värmdö","bensin",74,48,73,73,65,88,70,53,89,54,56,69
"0120 Värmdö","diesel",0,4,2,10,2,7,5,2,7,6,10,5
"0120 Värmdö","el",0,0,0,0,0,0,0,0,0,0,0,0
"0120 Värmdö","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0120 Värmdö","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0120 Värmdö","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0120 Värmdö","gas/gas flexifuel",0,0,1,0,0,0,0,0,0,0,0,0
"0120 Värmdö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0123 Järfälla","bensin",78,82,322,119,118,289,105,150,116,99,116,153
"0123 Järfälla","diesel",7,5,11,5,5,18,9,3,11,3,5,5
"0123 Järfälla","el",0,0,0,0,0,0,0,0,0,0,0,0
"0123 Järfälla","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0123 Järfälla","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0123 Järfälla","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0123 Järfälla","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0123 Järfälla","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0125 Ekerö","bensin",44,37,46,45,53,49,50,38,39,46,43,40
"0125 Ekerö","diesel",6,1,4,3,1,5,0,1,5,2,3,3
"0125 Ekerö","el",0,0,0,0,0,0,0,0,0,0,0,0
"0125 Ekerö","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0125 Ekerö","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0125 Ekerö","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0125 Ekerö","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0125 Ekerö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0126 Huddinge","bensin",108,103,169,169,213,208,172,148,188,155,173,132
"0126 Huddinge","diesel",8,8,14,9,15,23,7,9,8,16,14,14
"0126 Huddinge","el",0,0,0,0,0,0,0,0,0,0,0,0
"0126 Huddinge","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0126 Huddinge","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0126 Huddinge","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0126 Huddinge","gas/gas flexifuel",0,0,1,0,0,0,0,0,0,0,0,0
"0126 Huddinge","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0127 Botkyrka","bensin",85,95,115,152,161,151,124,105,107,119,117,96
"0127 Botkyrka","diesel",5,10,14,11,9,9,13,10,12,5,8,9
"0127 Botkyrka","el",0,0,0,0,0,0,0,0,0,0,0,0
"0127 Botkyrka","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0127 Botkyrka","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0127 Botkyrka","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0127 Botkyrka","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0127 Botkyrka","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0128 Salem","bensin",13,25,18,20,36,16,20,16,28,30,22,28
"0128 Salem","diesel",1,2,5,12,0,1,0,1,5,1,3,3
"0128 Salem","el",0,0,0,0,0,0,0,0,0,0,0,0
"0128 Salem","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0128 Salem","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0128 Salem","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0128 Salem","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0128 Salem","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0136 Haninge","bensin",111,156,190,236,188,205,141,128,191,167,151,175
"0136 Haninge","diesel",7,12,17,7,10,11,14,12,7,9,16,7
"0136 Haninge","el",0,0,0,0,0,0,0,0,0,0,0,0
"0136 Haninge","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0136 Haninge","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0136 Haninge","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0136 Haninge","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0136 Haninge","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0138 Tyresö","bensin",51,56,67,72,81,80,72,49,60,67,65,71
"0138 Tyresö","diesel",3,4,3,2,3,6,4,4,4,3,5,2
"0138 Tyresö","el",0,0,0,0,0,0,0,0,0,0,0,0
"0138 Tyresö","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0138 Tyresö","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0138 Tyresö","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0138 Tyresö","gas/gas flexifuel",0,0,1,0,0,0,0,0,0,0,0,0
"0138 Tyresö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0139 Upplands-Bro","bensin",13,29,43,50,33,48,45,31,42,46,41,37
"0139 Upplands-Bro","diesel",5,4,7,2,3,2,0,4,0,3,2,3
"0139 Upplands-Bro","el",0,0,0,0,0,0,0,0,0,0,0,0
"0139 Upplands-Bro","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0139 Upplands-Bro","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0139 Upplands-Bro","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0139 Upplands-Bro","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0139 Upplands-Bro","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0140 Nykvarn","bensin",6,9,10,20,18,15,15,12,12,12,20,17
"0140 Nykvarn","diesel",0,2,0,0,1,0,0,2,3,1,0,1
"0140 Nykvarn","el",0,0,0,0,0,0,0,0,0,0,0,0
"0140 Nykvarn","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0140 Nykvarn","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0140 Nykvarn","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0140 Nykvarn","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0140 Nykvarn","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0160 Täby","bensin",123,83,137,154,185,186,110,103,138,156,142,173
"0160 Täby","diesel",7,4,4,8,8,6,8,10,6,9,17,10
"0160 Täby","el",0,0,0,0,0,0,0,0,0,0,0,0
"0160 Täby","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0160 Täby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0160 Täby","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0160 Täby","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0160 Täby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0162 Danderyd","bensin",80,101,140,138,157,167,114,76,105,104,98,93
"0162 Danderyd","diesel",8,11,8,10,10,3,4,3,7,5,7,9
"0162 Danderyd","el",0,0,0,0,0,0,0,0,0,0,0,0
"0162 Danderyd","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0162 Danderyd","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0162 Danderyd","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0162 Danderyd","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0162 Danderyd","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0163 Sollentuna","bensin",78,88,146,125,130,163,88,104,134,143,128,121
"0163 Sollentuna","diesel",12,18,12,13,10,11,5,8,13,19,16,15
"0163 Sollentuna","el",0,0,0,0,0,0,0,0,0,0,0,0
"0163 Sollentuna","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0163 Sollentuna","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0163 Sollentuna","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0163 Sollentuna","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0163 Sollentuna","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0180 Stockholm","bensin",1793,2200,2796,2831,3238,3221,1895,1630,2557,2585,2635,3591
"0180 Stockholm","diesel",194,227,247,233,201,229,116,173,343,280,347,359
"0180 Stockholm","el",0,0,0,0,0,0,0,0,0,0,0,0
"0180 Stockholm","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0180 Stockholm","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0180 Stockholm","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0180 Stockholm","gas/gas flexifuel",13,46,27,20,49,48,0,2,2,28,61,95
"0180 Stockholm","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0181 Södertälje","bensin",228,221,338,400,380,388,184,268,297,260,303,327
"0181 Södertälje","diesel",54,56,54,49,78,61,17,38,37,47,46,74
"0181 Södertälje","el",0,0,0,0,0,0,0,0,0,0,0,0
"0181 Södertälje","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
