"region","drivmedel","2005M01","2005M02","2005M03","2005M04","2005M05","2005M06","2005M07","2005M08","2005M09","2005M10","2005M11","2005M12"
"05 Östergötlands län","diesel",56,80,91,135,92,80,63,124,97,92,130,172
"05 Östergötlands län","el",0,0,0,0,0,0,0,0,0,0,0,0
"05 Östergötlands län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"05 Östergötlands län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"05 Östergötlands län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"05 Östergötlands län","gas/gas flexifuel",3,7,6,7,8,4,2,3,6,7,4,4
"05 Östergötlands län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"06 Jönköpings län","bensin",800,840,907,1126,1152,1057,770,946,1082,1009,1037,735
"06 Jönköpings län","diesel",87,99,128,137,124,92,74,109,106,117,147,184
"06 Jönköpings län","el",0,0,0,0,0,0,0,0,0,0,0,0
"06 Jönköpings län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"06 Jönköpings län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"06 Jönköpings län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"06 Jönköpings län","gas/gas flexifuel",2,1,2,1,4,0,2,8,5,2,3,1
"06 Jönköpings län","övriga bränslen",0,0,0,0,1,0,0,0,0,0,0,0
"07 Kronobergs län","bensin",314,369,414,555,495,524,383,414,532,455,487,424
"07 Kronobergs län","diesel",39,44,65,59,38,33,38,46,56,62,67,65
"07 Kronobergs län","el",0,0,0,0,0,0,0,0,0,0,0,0
"07 Kronobergs län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"07 Kronobergs län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"07 Kronobergs län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"07 Kronobergs län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"07 Kronobergs län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"08 Kalmar län","bensin",421,393,549,677,637,621,441,535,586,619,631,435
"08 Kalmar län","diesel",38,48,50,56,70,54,55,38,76,47,79,88
"08 Kalmar län","el",0,0,0,0,0,0,0,0,0,0,0,0
"08 Kalmar län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"08 Kalmar län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"08 Kalmar län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"08 Kalmar län","gas/gas flexifuel",0,0,0,2,0,0,0,2,1,0,0,0
"08 Kalmar län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"09 Gotlands län","bensin",67,90,117,116,120,138,109,90,105,77,85,92
"09 Gotlands län","diesel",6,6,8,8,6,6,5,1,2,1,4,7
"09 Gotlands län","el",0,0,0,0,0,0,0,0,0,0,0,0
"09 Gotlands län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"09 Gotlands län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"09 Gotlands län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"09 Gotlands län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"09 Gotlands län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"10 Blekinge län","bensin",251,254,294,378,391,436,319,339,325,453,336,302
"10 Blekinge län","diesel",11,9,12,15,19,14,14,11,11,11,16,32
"10 Blekinge län","el",0,0,0,0,0,0,0,0,0,0,0,0
"10 Blekinge län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"10 Blekinge län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"10 Blekinge län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"10 Blekinge län","gas/gas flexifuel",0,0,0,0,0,0,2,0,0,1,1,0
"10 Blekinge län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"12 Skåne län","bensin",2448,2781,3575,3534,3709,3834,2859,3091,3604,3284,3271,2932
"12 Skåne län","diesel",204,216,336,279,272,218,197,197,274,325,353,430
"12 Skåne län","el",0,0,0,0,0,0,0,0,0,0,0,0
"12 Skåne län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"12 Skåne län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"12 Skåne län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"12 Skåne län","gas/gas flexifuel",17,5,4,9,6,8,17,7,14,2,6,7
"12 Skåne län","övriga bränslen",0,0,0,0,1,0,0,0,1,0,0,0
"13 Hallands län","bensin",517,621,786,910,809,896,684,687,814,837,769,698
"13 Hallands län","diesel",57,67,77,82,84,75,61,57,86,83,101,118
"13 Hallands län","el",0,0,0,0,0,0,0,0,0,0,0,0
"13 Hallands län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"13 Hallands län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"13 Hallands län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"13 Hallands län","gas/gas flexifuel",1,2,0,3,3,4,3,2,1,2,1,1
"13 Hallands län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"14 Västra Götalands län","bensin",3661,3483,5042,5266,5254,5894,3572,3929,5094,4674,4854,4758
"14 Västra Götalands län","diesel",356,481,524,543,497,444,316,373,520,444,548,726
"14 Västra Götalands län","el",0,0,0,0,1,0,0,0,0,1,0,0
"14 Västra Götalands län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"14 Västra Götalands län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"14 Västra Götalands län","etanol/etanol flexifuel",0,0,0,0,2,1,0,0,5,0,1,0
"14 Västra Götalands län","gas/gas flexifuel",24,58,59,53,46,30,32,57,68,35,32,33
"14 Västra Götalands län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"15 f.d. Älvsborgs län","bensin",0,0,0,0,0,0,0,0,0,0,0,0
"15 f.d. Älvsborgs län","diesel",0,0,0,0,0,0,0,0,0,0,0,0
"15 f.d. Älvsborgs län","el",0,0,0,0,0,0,0,0,0,0,0,0
"15 f.d. Älvsborgs län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"15 f.d. Älvsborgs län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"15 f.d. Älvsborgs län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"15 f.d. Älvsborgs län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"15 f.d. Älvsborgs län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"16 f.d. Skaraborgs län","bensin",0,0,0,0,0,0,0,0,0,0,0,0
"16 f.d. Skaraborgs län","diesel",0,0,0,0,0,0,0,0,0,0,0,0
"16 f.d. Skaraborgs län","el",0,0,0,0,0,0,0,0,0,0,0,0
"16 f.d. Skaraborgs län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"16 f.d. Skaraborgs län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"16 f.d. Skaraborgs län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"16 f.d. Skaraborgs län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"16 f.d. Skaraborgs län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"17 Värmlands län","bensin",449,514,629,706,716,764,524,586,713,648,652,525
"17 Värmlands län","diesel",59,80,85,80,84,81,55,84,90,81,94,117
"17 Värmlands län","el",0,0,0,0,0,0,0,0,0,0,0,0
"17 Värmlands län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"17 Värmlands län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"17 Värmlands län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"17 Värmlands län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"17 Värmlands län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"18 Örebro län","bensin",548,558,663,796,735,753,543,642,714,678,660,563
"18 Örebro län","diesel",63,59,65,86,59,56,51,55,89,81,82,118
"18 Örebro län","el",0,0,0,0,0,0,0,0,0,0,0,0
"18 Örebro län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"18 Örebro län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"18 Örebro län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"18 Örebro län","gas/gas flexifuel",0,0,0,1,2,0,2,5,0,3,1,1
"18 Örebro län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"19 Västmanlands län","bensin",354,481,577,657,602,642,481,491,634,598,581,522
"19 Västmanlands län","diesel",37,36,57,61,51,51,37,42,57,55,48,82
"19 Västmanlands län","el",0,0,0,0,0,0,0,0,0,0,0,0
"19 Västmanlands län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"19 Västmanlands län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"19 Västmanlands län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"19 Västmanlands län","gas/gas flexifuel",1,7,3,3,2,1,1,1,0,0,1,1
"19 Västmanlands län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"20 Dalarnas län","bensin",416,462,575,682,735,749,559,688,644,599,587,519
"20 Dalarnas län","diesel",74,71,72,69,81,67,66,62,95,69,100,136
"20 Dalarnas län","el",0,0,0,0,0,0,0,0,0,0,0,0
"20 Dalarnas län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"20 Dalarnas län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"20 Dalarnas län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"20 Dalarnas län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"20 Dalarnas län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"21 Gävleborgs län","bensin",423,451,549,618,641,646,460,532,590,615,581,460
"21 Gävleborgs län","diesel",44,62,56,50,67,54,39,51,69,49,73,80
"21 Gävleborgs län","el",0,0,0,0,0,0,0,0,0,0,0,0
"21 Gävleborgs län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"21 Gävleborgs län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"21 Gävleborgs län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"21 Gävleborgs län","gas/gas flexifuel",0,1,0,0,0,0,0,0,0,0,0,0
"21 Gävleborgs län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"22 Västernorrlands län","bensin",323,409,521,479,523,503,347,388,549,542,525,459
"22 Västernorrlands län","diesel",53,65,58,81,79,63,47,38,64,81,99,110
"22 Västernorrlands län","el",0,0,0,0,0,0,0,0,0,0,0,0
"22 Västernorrlands län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"22 Västernorrlands län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"22 Västernorrlands län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"22 Västernorrlands län","gas/gas flexifuel",0,0,1,0,0,0,0,0,0,0,0,0
"22 Västernorrlands län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"23 Jämtlands län","bensin",170,184,153,217,230,234,157,190,203,190,213,198
"23 Jämtlands län","diesel",26,26,27,50,38,44,23,31,36,38,50,66
"23 Jämtlands län","el",0,0,0,0,0,0,0,0,0,0,0,0
"23 Jämtlands län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"23 Jämtlands län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"23 Jämtlands län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"23 Jämtlands län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"23 Jämtlands län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"24 Västerbottens län","bensin",253,302,414,432,499,429,341,389,406,453,399,332
"24 Västerbottens län","diesel",66,53,67,81,72,57,46,53,57,54,91,126
"24 Västerbottens län","el",0,0,0,0,0,0,0,0,0,0,0,0
"24 Västerbottens län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"24 Västerbottens län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"24 Västerbottens län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"24 Västerbottens län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"24 Västerbottens län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"25 Norrbottens län","bensin",321,299,398,449,466,416,299,331,427,407,419,430
"25 Norrbottens län","diesel",61,85,88,86,71,68,80,73,86,90,115,132
"25 Norrbottens län","el",0,0,0,0,0,0,0,0,0,0,0,0
"25 Norrbottens län","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"25 Norrbottens län","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"25 Norrbottens län","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"25 Norrbottens län","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"25 Norrbottens län","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0114 Upplands Väsby","bensin",101,79,119,151,126,197,92,99,135,90,119,100
"0114 Upplands Väsby","diesel",8,17,13,12,22,6,6,12,11,11,14,29
"0114 Upplands Väsby","el",0,0,0,0,0,0,0,0,0,0,0,0
"0114 Upplands Väsby","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0114 Upplands Väsby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0114 Upplands Väsby","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0114 Upplands Väsby","gas/gas flexifuel",1,0,0,0,2,0,2,0,1,0,3,1
"0114 Upplands Väsby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0115 Vallentuna","bensin",46,46,38,72,70,69,56,72,65,78,75,59
"0115 Vallentuna","diesel",1,2,3,2,4,6,0,4,3,6,3,7
"0115 Vallentuna","el",0,0,0,0,0,0,0,0,0,0,0,0
"0115 Vallentuna","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0115 Vallentuna","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0115 Vallentuna","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0115 Vallentuna","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0115 Vallentuna","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0117 Österåker","bensin",66,68,96,110,104,121,87,98,102,98,106,91
"0117 Österåker","diesel",3,4,4,4,4,1,7,2,2,5,13,7
"0117 Österåker","el",0,0,0,0,0,0,0,0,0,0,0,0
"0117 Österåker","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0117 Österåker","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0117 Österåker","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0117 Österåker","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0117 Österåker","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0120 Värmdö","bensin",42,46,39,66,68,82,50,67,88,60,67,58
"0120 Värmdö","diesel",3,4,5,7,5,3,2,7,6,9,10,6
"0120 Värmdö","el",0,0,0,0,0,0,0,0,0,0,0,0
"0120 Värmdö","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0120 Värmdö","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0120 Värmdö","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0120 Värmdö","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0120 Värmdö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0123 Järfälla","bensin",65,140,196,149,130,219,88,96,144,106,110,103
"0123 Järfälla","diesel",11,6,4,10,8,9,6,4,7,4,24,13
"0123 Järfälla","el",0,0,0,0,0,0,0,0,0,0,0,0
"0123 Järfälla","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0123 Järfälla","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0123 Järfälla","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0123 Järfälla","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0123 Järfälla","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0125 Ekerö","bensin",26,39,37,53,51,54,35,44,51,43,35,45
"0125 Ekerö","diesel",1,1,4,3,1,4,5,4,4,3,4,6
"0125 Ekerö","el",0,0,0,0,0,0,0,0,0,0,0,0
"0125 Ekerö","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0125 Ekerö","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0125 Ekerö","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0125 Ekerö","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0125 Ekerö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0126 Huddinge","bensin",138,128,198,203,178,172,142,132,171,175,152,201
"0126 Huddinge","diesel",7,17,7,9,14,10,4,10,15,12,14,41
"0126 Huddinge","el",0,0,0,0,0,0,0,0,0,0,0,0
"0126 Huddinge","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0126 Huddinge","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0126 Huddinge","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0126 Huddinge","gas/gas flexifuel",0,0,0,0,0,0,1,0,0,1,0,0
"0126 Huddinge","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0127 Botkyrka","bensin",82,96,112,140,118,118,108,105,116,106,109,107
"0127 Botkyrka","diesel",9,5,9,8,12,9,7,10,10,3,9,4
"0127 Botkyrka","el",0,0,0,0,0,0,0,0,0,0,0,0
"0127 Botkyrka","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0127 Botkyrka","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0127 Botkyrka","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0127 Botkyrka","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0127 Botkyrka","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0128 Salem","bensin",20,12,18,31,27,19,23,18,26,25,24,18
"0128 Salem","diesel",0,1,1,1,0,1,0,1,1,5,1,1
"0128 Salem","el",0,0,0,0,0,0,0,0,0,0,0,0
"0128 Salem","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0128 Salem","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0128 Salem","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0128 Salem","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0128 Salem","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0136 Haninge","bensin",102,119,165,211,190,233,164,140,180,160,187,153
"0136 Haninge","diesel",11,10,10,12,8,12,12,19,12,18,18,25
"0136 Haninge","el",0,0,0,0,0,0,0,0,0,0,0,0
"0136 Haninge","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0136 Haninge","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0136 Haninge","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0136 Haninge","gas/gas flexifuel",0,0,0,0,0,0,0,1,1,0,0,0
"0136 Haninge","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0138 Tyresö","bensin",45,44,50,91,69,72,66,67,71,51,78,63
"0138 Tyresö","diesel",2,6,4,2,1,3,2,5,1,6,4,7
"0138 Tyresö","el",0,0,0,0,0,0,0,0,0,0,0,0
"0138 Tyresö","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0138 Tyresö","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0138 Tyresö","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0138 Tyresö","gas/gas flexifuel",0,0,0,0,0,0,0,0,3,0,0,0
"0138 Tyresö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0139 Upplands-Bro","bensin",30,19,28,47,63,41,32,39,30,41,37,27
"0139 Upplands-Bro","diesel",1,2,5,2,3,3,2,3,1,2,0,3
"0139 Upplands-Bro","el",0,0,0,0,0,0,0,0,0,0,0,0
"0139 Upplands-Bro","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0139 Upplands-Bro","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0139 Upplands-Bro","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0139 Upplands-Bro","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0139 Upplands-Bro","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0140 Nykvarn","bensin",10,11,9,19,20,13,13,18,17,17,20,10
"0140 Nykvarn","diesel",0,0,1,1,1,0,1,2,1,0,0,5
"0140 Nykvarn","el",0,0,0,0,0,0,0,0,0,0,0,0
"0140 Nykvarn","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0140 Nykvarn","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0140 Nykvarn","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0140 Nykvarn","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0140 Nykvarn","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0160 Täby","bensin",120,109,102,200,167,186,104,153,135,126,133,136
"0160 Täby","diesel",3,6,11,13,6,9,3,8,9,9,10,8
"0160 Täby","el",0,0,0,0,0,0,0,0,0,0,0,0
"0160 Täby","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0160 Täby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0160 Täby","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0160 Täby","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0160 Täby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0162 Danderyd","bensin",62,71,96,130,100,102,68,87,111,78,119,74
"0162 Danderyd","diesel",4,5,4,4,2,11,4,5,7,5,11,10
"0162 Danderyd","el",0,0,0,0,0,0,0,0,0,0,0,0
"0162 Danderyd","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0162 Danderyd","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0162 Danderyd","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0162 Danderyd","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0162 Danderyd","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0163 Sollentuna","bensin",88,101,103,147,134,139,107,108,116,113,115,117
"0163 Sollentuna","diesel",4,15,17,10,7,9,4,16,10,7,8,17
"0163 Sollentuna","el",0,0,0,0,0,0,0,0,0,0,0,0
"0163 Sollentuna","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0163 Sollentuna","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0163 Sollentuna","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0163 Sollentuna","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0163 Sollentuna","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0180 Stockholm","bensin",1680,2067,2993,3209,3347,3008,1724,2258,3131,2482,2376,2638
"0180 Stockholm","diesel",253,476,425,304,366,261,159,263,529,455,380,527
"0180 Stockholm","el",0,0,0,0,0,0,0,0,0,0,0,0
"0180 Stockholm","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0180 Stockholm","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0180 Stockholm","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0180 Stockholm","gas/gas flexifuel",49,59,29,15,37,9,18,43,97,14,4,5
"0180 Stockholm","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0181 Södertälje","bensin",277,277,292,417,336,386,190,270,261,260,304,284
"0181 Södertälje","diesel",45,33,56,66,53,67,26,54,57,75,48,59
"0181 Södertälje","el",0,0,0,0,0,0,0,0,0,0,0,0
"0181 Södertälje","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
